grp,z,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
g 700+ i 820+ a Passed 1st time,0,4,3,7,3,3,44,2,94,1,4,-62,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.875,8,8,9,3,35,7,94,1,4,-57,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.375,9,8,9,3,38,7,94,1,4,-57,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.125,4,6,5,3,37,7,94,1,4,-57,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.625,5,8,5,3,37,7,94,1,4,-57,0,0,3
g 700+ h 760-820 a Passed 1st time,0,3.75,7,8,7,3,42,2,94,1,5,-62,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.125,7,9,7,3,41,7,94,1,4,-57,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4,8,9,8,3,40,2,94,1,3,-62,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.875,10,9,10,3,39,7,94,1,2,-57,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.5,1,1,1,3,38,7,95,2,5,-57,1,1,3
g 700+ g 700-760 a Passed 1st time,0,4.25,5,4,5,3,33,2,95,1,3,-62,0,1,3
g 700+ g 700-760 c Failed,0,4.75,1,1,2,3,31,7,94,1,3,-57,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4,8,9,8,3,39.5,7,94,1,3,-57,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.875,8,9,8,3,38,7,94,1,4,-57,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.375,8,9,8,3,36,7,94,1,4,-57,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.5,7,9,7,3,41,7,94,1,4,-57,0,0,3
g 700+ i 820+ a Passed 1st time,0,4.5,10,10,10,3,45,7,94,1,4,-57,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,8,9,8,3,36,7,95,2,4,-57,1,0,3
g 700+ h 760-820 a Passed 1st time,0,4.75,10,10,10,3,37,2,95,1,3,-62,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4.25,9,9,9,3,37.5,7,94,1,4,-57,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.5,9,9,9,3,36,7,94,1,4,-57,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,5,3,5,3,35,7,94,1,3,-57,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.25,5,6,6,3,37,7,94,1,3,-57,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.5,5,6,5,3,40,7,94,1,4,-57,0,1,3
g 700+ i 820+ a Passed 1st time,0,3.625,5,6,5,3,46,7,94,1,3,-57,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,4,3,4,3,37,7,94,1,3,-57,0,0,3
g 700+ i 820+ a Passed 1st time,0,3.75,10,10,10,3,44,7,94,1,3,-57,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4,8,7,8,3,36,7,94,1,3,-57,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.125,9,8,9,3,35,7,94,1,4,-57,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4.375,3,2,3,3,36,7,94,1,1,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.5,10,10,10,3,38,7,94,1,2,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.25,8,7,9,3,35.5,7,94,1,4,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,3.625,2,2,2,3,46,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,9,7,9,3,34,7,94,2,3,-58,1,1,3
g 700+ g 700-760 a Passed 1st time,0,3.125,2,2,2,3,40,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.25,3,6,3,3,39,7,94,1,3,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4.375,10,9,10,3,36,7,94,1,4,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,3.5,9,8,9,3,42,7,94,1,4,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4,10,10,10,3,48,7,94,1,3,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.625,10,10,10,3,44,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.125,6,5,6,3,34.5,2,95,1,3,-63,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,6,6,6,3,36,7,95,2,2,-58,1,0,3
g 700+ g 700-760 a Passed 1st time,0,3.375,5,7,5,3,38,7,94,1,5,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.125,10,10,10,3,43,7,94,1,5,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.625,4,3,4,3,37,7,94,1,2,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.75,4,4,4,3,38.5,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,1,1,1,3,34,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.625,1,2,1,3,36,7,94,1,4,-58,0,1,3
g 700+ h 760-820 c Failed,0,3.375,3,1,4,3,42,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.25,3,2,4,3,39,2,94,1,3,-63,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.5,6,6,6,3,38,7,94,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.25,8,9,8,3,39,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.875,4,2,4,3,38,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.5,7,8,7,3,39,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.875,10,10,10,3,36,7,94,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.625,10,8,10,3,41,7,95,2,4,-58,1,1,3
g 700+ g 700-760 a Passed 1st time,0,3.625,1,1,2,3,36,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.125,8,9,8,3,34,7,95,2,2,-58,1,1,3
g 700+ g 700-760 a Passed 1st time,0,4.625,3,7,4,3,33,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.875,2,3,3,3,35,7,94,1,4,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.375,6,8,7,3,43,7,94,1,5,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.875,10,10,10,3,37,7,95,2,3,-58,1,0,3
g 700+ g 700-760 a Passed 1st time,0,3.5,6,6,7,3,38,7,94,1,3,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4,6,8,6,3,38.5,7,94,1,1,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.375,10,10,10,3,41,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.5,7,7,8,3,41,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4,10,10,10,3,35,7,94,1,3,-58,0,0,3
g 700+ i 820+ a Passed 1st time,0,3.625,10,10,10,3,48,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.125,10,10,10,3,44,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.625,5,5,5,3,31,7,94,1,2,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,2.875,3,1,3,3,42,7,94,1,4,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4,10,10,10,3,42,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.5,8,6,8,3,41,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.875,10,10,10,3,38,7,95,2,4,-58,1,0,3
g 700+ g 700-760 a Passed 1st time,0,3.75,3,6,3,3,37,7,94,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.125,7,9,7,3,39,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,5,6,6,3,37,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.625,3,3,3,3,36,7,94,1,1,-58,0,0,3
g 700+ i 820+ a Passed 1st time,0,4,9,9,9,3,42,7,94,1,3,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.5,10,10,10,3,41,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.125,5,5,5,3,34,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.875,5,5,5,3,35,7,94,1,1,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,3.75,8,9,8,3,44,7,94,1,5,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.5,3,4,3,3,37,2,95,1,3,-63,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.375,6,4,6,3,34,2,94,1,3,-63,0,0,3
g 700+ g 700-760 c Failed,0,4.125,6,5,6,3,35.3,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.125,6,8,6,3,40,7,94,1,4,-58,0,0,3
g 700+ g 700-760 c Failed,0,3.5,3,5,3,3,38,2,95,1,3,-63,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.5,8,9,8,3,37,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.125,2,2,2,3,38,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,8,9,8,3,34.5,7,94,1,3,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4.625,8,10,8,3,38,7,94,1,2,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4,7,7,8,3,41,7,94,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.75,10,10,10,3,35,7,94,1,4,-58,0,1,3
g 700+ g 700-760 b Passed 2nd time,0,4.375,2,4,3,3,33,7,95,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3,8,8,8,3,43,7,94,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.75,5,7,6,3,36,7,95,2,3,-58,1,1,3
g 700+ g 700-760 c Failed,0,4.125,2,1,3,3,34,7,94,1,3,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4.5,8,9,8,3,36,7,95,2,4,-58,1,1,3
g 700+ g 700-760 a Passed 1st time,0,3.625,9,9,9,3,39,7,95,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.875,4,5,4,3,35,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.75,6,4,6,3,36,7,94,1,5,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.875,2,5,2,3,36,7,94,1,2,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.75,7,7,7,3,36,7,95,1,2,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.625,10,10,10,3,33,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,7,8,8,3,37,7,94,1,5,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,2.75,6,3,6,3,45,7,94,1,5,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.125,8,10,9,3,41,7,95,1,3,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,3.5,7,9,7,3,45,7,94,1,4,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4,5,2,5,3,40,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3,10,10,10,3,41,7,95,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3,3,4,4,3,40,2,95,1,4,-63,0,1,3
g 700+ g 700-760 b Passed 2nd time,0,3.25,5,2,5,3,38,2,96,1,3,-63,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.5,6,9,6,3,35,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,2.875,9,8,9,3,41,2,94,1,4,-63,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.875,3,5,3,3,35,7,94,1,2,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4,4,6,5,3,38,7,94,1,3,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,3.375,8,8,8,3,45,7,94,1,5,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.375,3,4,4,3,41,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.75,4,7,5,3,36,2,96,2,4,-63,1,0,3
g 700+ g 700-760 a Passed 1st time,0,3.125,10,10,10,3,39,7,94,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.25,9,9,9,3,43,2,94,1,3,-63,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.5,10,10,10,3,44,2,94,1,3,-63,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.125,7,7,7,3,35,2,94,1,3,-63,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.375,9,8,9,3,39,7,94,1,4,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.375,10,10,10,3,42,7,94,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.5,9,9,10,3,42,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.875,7,6,7,3,36,7,94,1,4,-58,0,1,3
g 700+ g 700-760 b Passed 2nd time,0,3.375,2,1,3,3,39,2,94,1,4,-63,0,1,3
g 700+ i 820+ a Passed 1st time,0,3.5,8,9,8,3,45,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.5,9,9,9,3,41,7,94,1,4,-58,0,0,3
g 700+ i 820+ a Passed 1st time,0,3.75,9,10,9,3,44,7,94,1,1,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4,4,7,5,3,42,7,94,1,5,-58,0,0,3
g 700+ i 820+ a Passed 1st time,0,4,10,10,10,3,42,7,94,1,5,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.875,6,6,7,3,35,2,95,1,4,-63,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.125,4,9,5,3,36,7,95,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,3,6,3,3,37,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,3,2,3,3,36,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.5,2,3,3,3,38,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.75,9,9,9,3,37,7,94,1,2,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.625,6,5,6,3,37,7,95,2,3,-58,1,1,3
g 700+ h 760-820 a Passed 1st time,0,3.875,8,7,8,3,41,7,94,1,4,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,3.75,9,9,9,3,42,6,94,1,3,-59,0,0,3
g 700+ g 700-760 a Passed 1st time,0,2.625,6,6,7,3,42,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.375,7,8,7,3,40,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,2.5,9,8,9,3,42,7,95,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.125,9,10,9,3,38,7,94,1,3,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,3.25,10,10,10,3,42,2,94,1,4,-63,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,10,10,10,3,35,7,94,1,4,-58,0,1,3
g 700+ g 700-760 b Passed 2nd time,0,4.125,1,2,2,3,37,7,95,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.5,5,7,5,3,40,7,94,1,5,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3,3,2,3,3,41,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.5,3,3,4,3,38.5,7,94,1,5,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.5,7,7,8,3,38,7,94,1,4,-58,0,1,3
g 700+ h 760-820 c Failed,0,3.875,1,1,1,3,39,7,95,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4,8,7,9,3,40,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.75,10,9,10,3,39,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.25,7,8,7,3,42,7,94,1,2,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.875,3,2,3,3,36,2,95,1,3,-63,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.25,8,7,8,3,39,7,94,1,5,-58,0,1,3
g 700+ h 760-820 c Failed,0,4.125,4,3,4,3,39,7,94,1,2,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3,7,7,8,3,43,7,94,1,3,-58,0,0,3
g 700+ i 820+ a Passed 1st time,0,5,10,10,10,3,43,7,94,1,2,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,3.25,10,10,10,3,44,7,95,2,4,-58,1,0,3
g 700+ g 700-760 a Passed 1st time,0,3.875,3,6,4,3,35,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.875,3,4,3,3,36,2,96,2,4,-63,1,0,3
g 700+ h 760-820 a Passed 1st time,0,3.75,8,9,8,3,40,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,2,2,3,3,37,7,94,1,1,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4,9,6,9,3,38,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.75,1,3,1,3,37,2,95,1,4,-63,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.125,5,7,5,3,39,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.75,6,7,6,3,38,7,94,1,5,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.25,4,6,5,3,35,7,94,1,5,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.125,6,5,6,3,39,7,94,1,3,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4.5,8,8,8,3,37,7,94,1,2,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.5,9,10,9,3,34,7,94,1,3,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4,10,10,10,3,39,2,95,1,2,-63,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.25,5,5,5,3,33,7,95,2,3,-58,1,0,3
g 700+ h 760-820 a Passed 1st time,0,4.125,6,5,6,3,39,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.25,8,10,8,3,38,7,94,1,2,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.625,9,7,9,3,38,2,94,1,3,-63,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.375,7,6,7,3,39,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.625,7,6,7,3,36,7,95,2,3,-58,1,1,3
g 700+ h 760-820 a Passed 1st time,0,4,8,8,8,3,41,7,94,1,5,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.875,1,2,1,3,40,2,95,1,3,-63,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4,10,9,10,3,39,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4,9,9,9,3,36,7,94,1,2,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4.25,1,2,1,3,38.5,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,2.875,4,3,4,3,41,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.5,4,2,4,3,37,7,95,1,1,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.875,7,6,7,3,42,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,9,10,9,3,35,7,94,1,4,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.375,7,9,8,3,40,7,94,1,5,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3,3,2,4,3,42,7,94,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.375,5,4,6,3,37,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.25,10,8,10,3,35,7,95,2,4,-58,1,1,3
g 700+ g 700-760 a Passed 1st time,0,3,6,6,6,3,40,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.625,4,6,4,3,33,2,95,1,4,-63,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.375,10,9,10,3,41,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.5,8,7,8,3,38.5,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.25,9,9,9,3,35,7,94,1,5,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.375,9,10,9,3,39,7,94,1,2,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.25,8,8,8,3,33.5,7,94,1,3,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,3.875,10,10,10,3,41,7,94,1,3,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,3.75,7,6,8,3,41,7,94,1,4,-58,0,0,3
g 700+ g 700-760 b Passed 2nd time,0,4.25,6,3,6,3,34,7,95,2,4,-58,1,0,3
g 700+ i 820+ a Passed 1st time,0,3,10,10,10,3,47,2,95,1,4,-63,0,1,3
g 700+ g 700-760 b Passed 2nd time,0,3.25,1,2,1,3,38,7,95,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.125,6,7,6,3,39,7,94,1,4,-58,0,0,3
g 700+ i 820+ b Passed 2nd time,0,3.75,8,7,8,3,44,7,95,1,4,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4,10,10,10,3,40,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,3,4,3,3,37,7,94,1,3,-58,0,0,3
g 700+ i 820+ a Passed 1st time,0,3.25,6,4,6,3,46,7,94,1,3,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.125,9,8,9,3,44,7,94,1,4,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,3.75,3,1,4,3,44,7,94,1,5,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.25,4,3,4,3,40,7,94,1,5,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.625,4,6,4,3,37,7,94,1,5,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.375,9,7,9,3,35,7,94,1,2,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4.875,10,10,10,3,36,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.375,7,6,7,3,39,7,94,1,4,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4.375,10,10,10,3,37,7,93,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.75,3,4,3,3,36,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.875,5,8,6,3,36,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,5,5,5,3,37,7,94,1,5,-58,0,1,3
g 700+ g 700-760 b Passed 2nd time,0,3.625,4,4,4,3,37,7,96,2,3,-58,1,0,3
g 700+ g 700-760 a Passed 1st time,0,3.25,6,6,7,3,41,7,94,1,4,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,3.5,5,4,5,3,42,7,94,1,5,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.875,7,7,7,3,39,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.375,3,5,3,3,42,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4,9,8,9,3,36.5,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.125,6,6,6,3,37,7,94,1,5,-58,0,0,3
g 700+ g 700-760 b Passed 2nd time,0,3.75,7,4,8,3,37,7,95,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.5,10,10,10,3,37,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.625,7,6,7,3,42,7,94,1,4,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,3.75,9,8,9,3,44,7,94,1,3,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.75,10,10,10,3,40,7,94,2,4,-58,1,0,3
g 700+ g 700-760 a Passed 1st time,0,3.625,7,4,7,3,37,2,94,1,3,-63,0,1,3
g 700+ i 820+ a Passed 1st time,0,4,9,9,9,3,44,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.625,6,8,7,3,36,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,8,7,8,3,34.5,7,94,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.375,4,4,4,3,42,7,95,2,3,-58,1,1,3
g 700+ g 700-760 a Passed 1st time,0,4.25,5,6,5,3,34,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,3.625,5,4,5,3,42,2,95,1,3,-63,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.375,8,7,8,3,33,7,95,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.125,10,10,10,3,40,2,94,1,4,-63,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,2,3,3,3,37,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,3,3,4,3,35,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4,5,6,5,3,38,7,94,1,3,-58,0,0,3
g 700+ h 760-820 a Passed 1st time,0,4,7,8,7,3,41,7,95,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4,2,2,2,3,38,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.125,8,8,8,3,39,7,94,1,2,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,3.75,8,8,8,3,43,7,94,1,2,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.25,5,3,5,3,35,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.75,4,7,4,3,37,7,94,1,4,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.625,9,10,9,3,36,7,94,1,2,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,8,8,8,3,36,7,94,1,4,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4,9,10,9,3,37,7,95,2,3,-58,1,0,3
g 700+ h 760-820 a Passed 1st time,0,4.75,8,8,8,3,36,7,94,1,3,-58,0,1,3
g 700+ i 820+ a Passed 1st time,0,4.75,10,10,10,3,44,7,94,1,3,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,3.625,8,10,8,3,36,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,4.625,6,6,6,3,31,7,94,1,3,-58,0,1,3
g 700+ g 700-760 a Passed 1st time,0,3.375,6,4,6,3,41,7,94,1,4,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4.25,2,2,2,3,34,7,94,1,3,-58,0,1,3
g 700+ h 760-820 a Passed 1st time,0,4.375,4,3,4,3,37,7,94,1,1,-58,0,0,3
g 700+ g 700-760 a Passed 1st time,0,4,9,9,9,3,37,7,94,1,4,-58,0,1,3
